dose_0,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,dose_7,dose_8,dose_9,dose_10,dose_11,dose_12,dose_13,dose_14,dose_15,dose_16,dose_17,dose_18,dose_19,dose_20,dose_21,dose_22,dose_23,dose_24,dose_25,dose_26,dose_27,dose_28,dose_29,dose_30,dose_31,dose_32
31.81521326535518,31.87620491778456,33.01335040330022,31.44392774455536,33.644311365791246,34.60378660926655,35.86270888034125,38.542901025796816,39.5490001032848,40.67112327339279,41.83567989259274,42.8339822893002,45.85586821603341,47.431297685064806,49.52270595896431,57.48246151926651,68.28942279942422,89.11204141266273,93.29882108323233,35.25191331930535,3.3566907146385034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.628994884989496,32.139302965521146,32.65227001446803,31.84748433612354,33.883596220832,35.474112090004795,35.902799453179874,39.064392624810026,39.91325824069594,41.0990778485633,41.68413510812744,42.71464500853264,46.3372809607956,48.336354332489925,50.01412015465927,58.59965437944136,70.79833034755157,95.636719179562,85.47950756050592,21.41140329833554,2.06650422051259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.483941932751986,31.82849275769986,32.942212416266585,31.79127143838532,33.50223765601317,35.09433567776371,36.52105087105794,39.743592290274485,40.02019045321895,40.79722450338267,41.38422205936206,42.95179330316223,46.98102553757769,49.131861187601984,50.78595835500101,60.7912513039355,74.62507565375607,100.0,78.47961252703658,15.728799251932273,0.9626348369223948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.74350526099797,31.717234109952173,33.448033510187685,31.76463353600668,34.13117673872884,35.05200282623324,36.96432411638206,40.048327797818985,40.386795459305965,41.18325842167884,41.732232883286215,42.87411759977435,47.33946641221241,49.46002474170032,52.01665831493145,63.30030887450961,77.84352276378219,99.20776462986124,65.62145966491575,10.919799870731822,0.6355371594090735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.003790080728365,31.619462507493044,33.53339570578141,31.78833241750073,34.316151223724084,35.09225270231863,37.19155064398345,40.09465186569983,40.93629068503076,41.19388574666296,41.891228723466014,43.01919032612085,47.677047858242624,50.42417021365596,53.82518570444063,65.71773980523957,82.0266984028485,98.4126763099277,45.65983850318629,6.842831802882532,0.20241139126089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.00176282938266,31.54059826832341,33.61006493429473,32.15250577297653,34.22979492894602,35.82697121246012,37.40380947640274,40.90344380611847,41.43189182401715,41.550440198031744,42.652362837039206,43.82748116670387,48.31462093009604,50.90122144142375,55.3939571893264,68.25188459267243,88.22225212609054,91.75911471449692,31.8349827832158,3.230015113675252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.00583772861911,31.34145080913312,33.83393877326044,31.79872307771192,34.15558103633128,36.05822856045526,37.78107478138824,40.561143660046135,41.70714253737911,42.08738823360811,43.07469385881854,44.51322748433644,48.152307792647626,51.7684911938528,56.88600629478465,71.19570405532217,96.07940263628444,85.21785603292858,18.58680859352513,1.1148071888029576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.941167378966625,31.644465716710965,34.23553196268858,32.181895100781624,34.50977012708012,36.720836489042185,38.257680086061065,40.68594909194136,41.3740613190092,42.78190135624603,43.48283265540508,45.122501355525294,49.18316940845372,53.04049622331632,58.98151806898778,75.45208061971199,99.0165066359499,76.17960825982611,11.150009850923036,0.2289751366363335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.95984835969373,31.996022197851108,33.81657448098878,32.21762436141115,34.83492044529952,37.32992546000643,38.46643926938176,42.0648398742195,41.08524590780439,43.560856165116085,43.15744896638988,45.644509955263295,50.03471056855804,54.39993095537126,60.66239294732668,81.09223487971227,100.0,59.13000149956634,6.426004602005498,0.2982254058057261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.88910218662387,32.0515183641644,34.1169300217904,32.04355782954434,35.07792140616601,38.44454853429573,39.222615973330136,41.67927194289317,42.18498144529516,43.74807871609227,43.76093352969573,46.713005091302456,50.63782938253781,56.37395035822482,63.89674832519989,86.86791313122978,95.94835515035658,39.428326803039255,3.352072136838589,0.1944477138554167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.56601422582649,32.454155607253604,34.265198855337964,32.24294154250126,35.50513217320673,38.30522674265011,39.013981477433816,42.65820619675327,42.34987369217448,43.65972324086488,44.74977173048784,47.2397291155154,51.40256401780282,57.58961283014626,67.41746443242518,93.02579413321898,88.84425197033293,26.90696049210733,2.2698068914646985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.125165260433256,32.83961688411739,34.73549088412013,32.18003107044455,36.12771493989186,38.88079558356282,39.57761797180088,42.34589552110384,42.5254592842271,44.17922745531024,45.67579693620921,47.93440415052269,53.176846420219285,59.0291354142153,70.61838070395366,96.8863439345114,77.5114832107713,18.553011283863885,0.6865950813299853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.20656199653539,33.14221633462506,34.8815999428946,32.7260828616416,35.820651350290746,38.59908768845463,39.79141028080523,41.44589330019366,42.80441607264437,45.18261086021263,45.860710332488,48.42470585510642,54.14324821950134,61.57381887503254,76.16811990058928,100.0,64.84515814246636,10.654219031293296,0.0848229084360927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.29305300783045,32.98978436474353,34.6790210919455,33.09571178953335,36.17535048181625,39.158152030885226,39.53367268326471,41.72265877725099,43.10321117029353,44.73998023597623,46.31331571824774,49.245903063804185,54.74598374407474,63.40429088607492,80.28086754688591,98.55510762739326,49.89044895105895,5.036551866688795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.55261851859351,33.549679474128666,34.6115613851286,33.55059416275746,36.88316157503733,38.88434862692294,40.126262157399,41.5319120765091,43.367964528684816,45.22140325624717,46.76039018846917,50.771952988473146,55.940345476282864,66.36715623912285,86.97512034536126,94.308663935815,37.91267683535577,3.119556413657641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2126049605365,33.350503014414905,34.043312873209544,34.123679193838015,37.29561606607068,39.17302599719086,40.62002731670319,41.91014634122265,42.845040793655336,45.56222934241215,47.0697578000813,51.915402730759325,57.94243399413892,70.02743672804478,92.30133296746187,86.24277361556646,28.90335320520307,1.4224556185870914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.76207129891612,32.9501188129249,34.49254761800038,34.499822700582314,37.10382196872735,39.89653814651397,40.61632902470016,41.99723746627837,42.93930699865027,46.51554527498151,48.03375040371191,53.035261904580246,60.4236380848713,73.4526771769727,94.6968876155292,73.64987355261492,18.99479950968265,1.0158649831551352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.4761952354753,32.50738435024356,35.47032061916844,34.98383444513381,37.62818056905711,40.14673406153764,40.66060525337441,42.80964631230353,43.72999069830532,46.95958338419987,49.113073846963935,53.46316548844203,62.70891916617901,78.10994137163455,100.0,60.1425145281027,11.05616993905337,0.5508690449938675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.621415583255065,32.85313660193312,35.320969676266,35.091028894230355,37.67066486423782,40.19066213564397,40.695643532415296,43.49438790164507,44.28396816575516,47.696549859939786,50.23671311275642,54.8545118278866,65.04880941573327,84.09960471530702,92.5877717792851,46.80801808267081,4.570255727274872,0.3586151711046325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.154629070723395,33.11649093437154,35.530655900916926,35.70616610264403,38.36656013431746,40.260832916206446,41.46944521646122,43.85352096765062,45.12268031084222,48.17395280990601,51.656324590237126,56.89826411707457,67.42249111262822,92.71475267166348,85.1165033547583,33.54700015663425,1.9015227653626263,0.2359494864535582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.609548728873015,33.39285402518418,35.84120202385174,36.38458912405007,38.906276188497166,40.969066437579066,41.74752647922726,44.545218728014966,45.68992395204423,48.426158464689046,52.470631481740696,57.86109351055667,70.93899926253238,96.72358558153284,74.41669342981675,20.617531152486,0.2707540247481408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.74054693993239,33.449282972271696,36.564938122714295,36.701821418878005,39.06507692342625,41.4759921652884,41.84406971444814,44.86943887184762,46.20121906874893,49.67228566355777,53.26487614116199,59.974456889020914,74.40118261373975,98.07968329639829,63.61089315664554,11.858650934463755,0.1306793168574517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6594565210642,33.702509361533174,36.33352661134712,36.99415962245685,39.95726486056717,41.55603639528367,42.20920592176231,45.16083038022525,46.55600681867565,51.5790693788118,54.96629333599597,62.615404567884895,80.48053261795764,100.0,48.98485113841521,5.882149164704392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.82754733727424,33.3978787125012,37.10876797596614,37.35673864326753,40.24438403919088,41.61987130153276,42.54416610108794,45.955367301485566,47.359945916740536,51.50723389024332,56.378287608692,65.82661098028616,87.04497590681405,95.40306353924316,36.25041061272202,2.5071086495596435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.90775167605029,33.67783387676676,37.24047390824886,37.73790079950503,40.59931343159318,41.81035517467569,43.56305870623387,46.86217316714924,47.810059958205045,52.4196213124739,58.15065984736633,68.37149487146235,94.75045897785444,83.71872089314097,26.355071079096607,0.8098219343125311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.076569708309684,34.32128854333957,37.672331947408246,37.41514306787262,40.35382228584699,42.5505613716361,44.21793060003251,48.049124223288416,48.609991587710944,53.46910494246735,60.31435535027225,71.84172043205275,96.4595544352384,70.31899431459716,15.895776183382482,0.4407171930471088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.28265717055711,35.27637533619453,37.9480378621584,37.96485336278466,40.443441798228655,42.848619067183535,43.62809028457752,47.82425639399705,49.79198886255179,54.30998078471587,62.03600172017575,75.9032410976258,100.0,61.01527156903287,9.848768664471244,0.212913978992876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.77627236390373,35.644486658084766,38.02651307331972,38.57268809477607,41.15968672270591,42.91649420142258,43.84470159113878,48.35813154979903,50.44049230202245,55.65191397073964,64.33914484021744,82.3710857039497,99.89524144995173,45.65640877771399,4.272109315023206,0.346664311395274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.39193405455882,35.61890365125268,38.30478543857147,38.88087531657364,41.29358501680711,43.029792504215415,44.5733341743106,48.39118232322681,51.3264643707303,57.334767567635055,68.17985621996185,88.16436646108932,92.55438149415671,32.678460897794544,1.7446130301581189,0.1832189010632871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.406828936456,35.94458403947369,38.418492457014935,38.81830513941144,41.880448027553776,44.015382509180085,44.78991466430498,49.52460026554571,52.77624888607543,59.46874943013791,69.91963188303546,92.4776668237126,84.62401772448689,20.145970791857177,0.3185029460611489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.97275034588309,36.18430090911841,38.95740540605879,38.934844589489785,42.3061751996552,44.31882140338657,45.54373173292766,49.80826488277215,54.017906348498805,61.81933463741082,73.92444319002014,97.26469303400307,71.61708584393226,12.553226958960185,0.1379800925615572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.54661196099553,36.76773694133259,39.78239854175225,39.5620911264889,43.5855401124455,44.70241790758458,46.19629426757657,51.24348723132963,54.927728343678325,63.65265159440381,79.26004099923553,100.0,54.31653050336864,7.370386093696293,0.1189196025597491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.14448418386902,36.99640517880255,39.15130466574474,39.65111803198192,44.38640088717461,45.05386148759178,46.9687705780806,52.49061814572126,56.47242962193335,66.17213756246399,83.61915927365045,97.96736573932412,40.74708294153858,3.901356542596554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.556679713988565,37.49067081411507,39.665902717298295,39.80020244156147,44.1383719361255,45.5777196214525,47.72116953237622,53.06907347182059,58.632322209199366,69.42063946913915,90.7503768642611,88.59883541383829,25.641323600368604,1.2079618489353896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.92256491821542,37.80460706310574,40.45671632106932,40.25088869288248,44.13461187036625,45.94487439889684,48.56341786543553,53.75503297725115,60.53817528015034,73.32933496796886,97.9417081912287,76.69069727451588,18.91032564589424,0.6020372631311054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.537538644656856,38.12619232344627,40.12525336494164,40.76231179292416,44.27900220287676,46.35055796171015,49.97053730573796,54.93074613961195,63.12491784165518,77.71228074683631,100.0,64.04957972141455,11.852907744480484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.96799810084565,38.51081004749639,40.39488991305016,41.2675417847284,44.30605968668723,47.03208953509055,50.64740546703369,56.6301623283285,65.24251193973957,83.41294424540699,98.14022048859644,47.303620964836696,5.514070466278649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.20751218429391,38.73703581114604,40.665145825967656,42.24267976442155,44.81340104548969,47.99630584525435,51.67002286323568,57.70000182865177,67.62452027250986,88.07961617538626,93.19940949441776,34.293364512522146,2.041020233551444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.24924834328526,38.9803502885111,41.19320233852374,42.02400199610113,45.52642866306252,48.74476152558493,52.66833449099696,59.98418747604959,71.02135786178096,92.227867328287,86.47212470254713,25.007098690454743,0.6269338883997497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.449867303745485,39.25179045758441,42.093212397484216,42.26675360957725,46.061441860364255,49.31655681994357,53.88456005811065,61.64857397964853,75.3932596057016,96.20849894250212,71.77140848972904,15.317148121069389,0.4591460939211013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.52439953797964,39.70214705381447,42.64993813423804,42.83687673897949,46.33150027423206,50.54798247636791,55.2970356976476,64.530355552946,80.16019826092963,100.0,55.56885349284454,9.87963479702296,0.2573761742311556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.98773379291358,40.24870667640735,42.76830172594325,42.63809442918824,46.83630671405607,51.48057505043013,57.311514213587145,66.99788677130917,84.39537553260111,99.21737605168512,44.08196694723696,3.565665343912749,0.1800129744038997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.48773266289266,40.59196515861544,43.5052231455213,43.09701972047613,47.706410150516746,52.55648317453044,58.73496953052533,69.63531686816309,91.55144442428237,93.49227802769956,31.26507402628657,1.9916811204915577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.136066933925335,41.38904041934136,43.48391167531594,43.52614227538837,49.08796319090609,54.04592400870165,60.22609016609192,73.55582544956405,94.61225269241524,79.08532225681115,20.084462981777136,1.030252127014507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.56291793961747,41.77026914224542,43.80330866005289,44.234219415787805,49.958760994488834,55.60274776088912,61.825301744601774,78.86322867329125,100.0,68.60476333941878,9.829274691602407,0.3605417328307121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.75786510074574,41.842714683838,44.63869743470485,44.98525968646088,51.93297837225982,56.80561771500061,64.23737853496682,82.77694204732425,97.70654940355958,54.17353167597388,7.137095878988824,0.1245282234418437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0859438830991,42.097614382229445,44.85796321869319,45.839666727190725,51.76147298631976,58.72340525722461,67.66750684094586,89.48604698745248,93.82675466181897,37.44159383569738,4.075631090406756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.63583293188222,42.16709822875181,45.42670786894186,46.49526506235259,52.22462028992152,60.523864463765726,70.61143106122661,96.10832629077368,82.27318985050779,24.01542951700132,1.6531416290562866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.88628318522591,42.74008911252806,46.489576724912176,47.5427074145659,53.58799480693831,62.1966047604616,74.75125092550583,99.5313893522588,69.8023662095393,15.920307826782082,0.2797837122457112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.359291587455,43.32852289945232,46.67748942314981,48.90494087207228,54.912360441433925,64.66506966138523,78.60021603779259,100.0,58.109532956299766,10.651120673317102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.799649298928585,43.86573978643914,47.22012752245471,49.950127797822,56.7398456480282,67.83445662978211,85.63303315231884,97.16934934894788,47.91183586635157,5.172326494233145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.955460930974574,44.320119221411176,48.38937088716897,50.92996232969456,58.15360460604755,70.5267332411236,91.04027317146252,95.2794505084927,31.87489671346228,2.0063658133673696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.20193092384233,44.65413869662402,49.11600712276264,51.29314135033812,60.31598274196014,73.76089661178776,96.1289240716594,88.67967484335672,20.55672643806597,0.4559397702511019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.98698090559065,45.32322491430352,50.07840096290117,52.59355568314468,62.7340705974446,77.62953426767712,98.9496515250276,76.76960185189851,11.99813626017476,0.1939138838412994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.77034360038368,46.03638971228045,51.087534236191416,53.87524222831731,64.60758901728026,81.66341302838478,100.0,58.74964464504973,6.157376448981395,0.105400376058998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.85543603987885,46.69074157739642,51.94272540757912,54.8234470755119,67.34519595864157,87.22502717280511,99.17522205851948,43.27461349079324,3.4494041010031364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.44268445243183,47.82113064646196,52.94641396519844,56.64138225643842,71.10043299573827,92.35034531573083,89.16294908311211,28.92813003252939,1.4796977715987174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.062765272382464,48.39530657901887,54.77985698146039,58.68112736504376,75.20124783505297,97.6889418940668,81.68075657230541,19.84376615620196,0.3559251702511475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.74496315504721,49.2553613335259,56.15378774155283,61.00977687913502,78.16030552649157,100.0,66.59715174245517,11.23007390178189,0.4392282090944689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.67088656522338,50.6641957338765,57.42678110205328,63.293006711350216,83.62907624392707,98.2849960346017,46.94277671027496,5.218081815343211,0.2101340828139776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.46409762278574,51.67590380317085,58.33609034823401,66.61874816628541,89.08351611299085,96.2238161728365,33.904404681834485,2.73322450621818,0.1214922505265853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.11438393737172,52.64657350563573,60.4266341843658,70.19708051773024,94.8773457940904,85.34364937353378,23.29108247540529,1.0769861363509363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.15522624217006,53.71133352450733,63.90452468812381,73.16397490284098,99.07454913840256,73.48958087085022,13.220507678677048,0.5364712163895791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.09429521113173,54.76294412934892,65.10529473587509,78.19027954606942,100.0,61.67172951874448,6.166633455868701,0.1681655047112889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.13454358860376,56.56537050832683,66.17640543518795,83.11351690958483,99.52144827417506,44.94031427802219,4.243769214242215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.59714541978717,58.27765794535425,70.26248232819736,90.16722600848551,91.6766134517458,29.95880288228261,2.048022640879673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.04872699339984,60.31331604850882,73.60288874687006,92.60168037226109,83.54079374805,21.005462056200056,0.7201484321227091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.290849863585976,62.20213659108372,78.09700122966727,97.56775394002194,65.87740458960516,10.995103658403158,0.3150505112260566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.00816818498281,64.31738042731357,83.99676939404972,100.0,52.21640692351567,5.971725057732007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.86014075289564,67.27925677217542,88.01271863538268,97.02527509313722,40.1224789893984,3.287316280801403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.97748599758445,70.06715606780253,93.67741878811032,89.94118902071781,25.21991165591151,0.8716856169387606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.33270612417257,74.75717041718727,97.3497898992501,76.44114612315107,16.086344197237448,0.4743873455298302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.796072948533904,79.05711829161112,99.7533582252355,64.56361648270301,9.980449035160094,0.1121669254881402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.90464548670847,83.31325159957147,100.0,46.10515454107347,4.379363204538735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
