NAME,TYPE,MATERIAL,APERTYPE,L,AT_ENTRY,AT_CENTER,AT_EXIT,TILT,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K1S,K2S,K3S,K4S,K5S,K6S,K7S,K8S,K9S,K10S,K11S,K12S,B,E,E1,E2,HGAP,FINT,FINTX,APERTURE1,APERTURE2,APERTURE3,APERTURE4,ENTRY_X,ENTRY_Y,ENTRY_Z,CENTER_X,CENTER_Y,CENTER_Z,EXIT_X,EXIT_Y,EXIT_Z,CLASS,APERTURE,ANGLE,MATRIX,WITH_LOSSES,KICK,APERTURE_UP,APERTURE_DOWN,CHAMBER,CHAMBER_UP,CHAMBER_DOWN,n_particles
DRIFT_PMQ1,drift,G4_STAINLESS-STEEL,circular,0.09700000286102295 meter,0.0,0.048500001430511475,0.09700000286102295,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.097,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]]",False,,0.02975,0.02975,0,0,0,1000000
PMQ1,quadrupole,G4_Fe,circular,0.20600000023841858 meter,0.09700000286102295,0.20000000298023224,0.30300000309944153,0.0 radian,7.537189960479736 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,0.097000004,0.0,0.0,0.20000000399999998,0.0,0.0,0.303000004,Quadrupole,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,1000000
DRIFT_PMQ2,drift,G4_STAINLESS-STEEL,circular,0.03400000184774399 meter,0.3030000105500221,0.3200000114738941,0.3370000123977661,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,0.303000008,0.0,0.0,0.320000008,0.0,0.0,0.33700000799999996,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,1000000
PMQ2,quadrupole,G4_Fe,circular,0.20600000023841858 meter,0.3369999825954437,0.439999982714653,0.5429999828338623,0.0 radian,7.537189960479736 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,0.33700001199999996,0.0,0.0,0.440000012,0.0,0.0,0.5430000119999999,Quadrupole,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,999970
DRIFT_Q1C,drift,G4_STAINLESS-STEEL,circular,0.3815000057220459 meter,0.5429999828338623,0.7337499856948853,0.9244999885559082,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,0.5430000159999999,0.0,0.0,0.733750016,0.0,0.0,0.924500016,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,996830
Q1C,quadrupole,G4_Fe,circular,0.28999999165534973 meter,0.9244999587535858,1.0694999545812607,1.2144999504089355,0.0 radian,-8.08862590789795 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,0.92450002,0.0,0.0,1.06950002,0.0,0.0,1.21450002,Quadrupole,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,992120
DRIFT_SL1E,drift,G4_STAINLESS-STEEL,circular,0.125 meter,1.2144999504089355,1.2769999504089355,1.3394999504089355,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,1.214500024,0.0,0.0,1.277000024,0.0,0.0,1.339500024,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,967040
SL1E,rcol,G4_Ni,rectangular,0.05999999865889549 meter,1.3395000137388706,1.3695000130683184,1.3995000123977661,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.018403476909968054 meter,0.0275 meter,0.0,0.0,0.0,0.0,1.339500028,0.0,0.0,1.369500028,0.0,0.0,1.3995000279999998,RectangularCollimator,"[<Quantity(0.018403476909968054, 'meter')>, <Quantity(0.0275, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.0275,0.0275,0,0,0,617590
DRIFT_Q2C,drift,G4_STAINLESS-STEEL,circular,0.12349999696016312 meter,1.3995000049471855,1.461250003427267,1.5230000019073486,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,1.399500032,0.0,0.0,1.461250032,0.0,0.0,1.5230000320000001,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,617590
Q2C,quadrupole,G4_Fe,circular,0.49000000953674316 meter,1.5230000019073486,1.7680000066757202,2.013000011444092,0.0 radian,6.739919185638428 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,1.5230000360000002,0.0,0.0,1.768000036,0.0,0.0,2.013000036,Quadrupole,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,617590
DRIFT_WINDOW_EXTR,drift,G4_STAINLESS-STEEL,circular,0.11105000227689743 meter,2.013000138103962,2.0685251392424107,2.1240501403808594,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,1 meter,1 meter,0.025,0.025,0.0,0.0,2.01300004,0.0,0.0,2.06852504,0.0,0.0,2.12405004,Drift,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,1.0,1.0,0,0,0,617590
WINDOW_EXTR,element,<class 'georges.fermi.materials.Titanium'>,circular,0.00010000000474974513 meter,2.124049799342174,2.124099799344549,2.124149799346924,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,0.0,2.124050044,0.0,0.0,2.1241000440000004,0.0,0.0,2.124150044,Scatterer,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,1.0,1.0,0,0,0,617590
DRIFT_P1E,gap,<class 'georges.fermi.materials.Air'>,circular,0.12675000727176666 meter,2.1241497844457626,2.187524788081646,2.2508997917175293,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,0.0,2.124150048,0.0,0.0,2.187525048,0.0,0.0,2.250900048,Degrader,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]]",False,,1.0,1.0,0,0,0,617590
DRIFT_BEFORE_P1E,gap,<class 'georges.fermi.materials.Air'>,circular,0.024602959660276716 meter,2.2508997917175293,2.263201271547668,2.275502751377806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Degrader,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0,0.0,False,,1.0,1.0,0,0,0,617590
P1E,degrader,<class 'georges.fermi.materials.Beryllium'>,circular,0.15579408067944656 meter,2.275502751377806,2.3533997917175293,2.4312968320572526,0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,-0.229,2.250900052,0.0,-0.229,2.353400052,0.0,-0.229,2.455900052,Degrader,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0 radian,"[[1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]]",False,,1.0,1.0,0,0,0,617590
DRIFT_AFTER_P1E,gap,<class 'georges.fermi.materials.Air'>,circular,0.024602959660276716 meter,2.4312968320572526,2.443598311887391,2.4558997917175294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Degrader,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0,0.0,False,,1.0,1.0,0,0,0,617590
DRIFT_WINDOW_IN,gap,<class 'georges.fermi.materials.Air'>,circular,0.01954999938607216 meter,2.45590003952384,2.465675039216876,2.475450038909912,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,0.0,2.455900056,0.0,0.0,2.4656750560000003,0.0,0.0,2.4754500559999997,Degrader,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,1.0,1.0,0,0,0,617590
WINDOW_IN,element,<class 'georges.fermi.materials.Titanium'>,circular,0.00010000000474974513 meter,2.475449936289806,2.475499936292181,2.4755499362945557,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,0.0,2.4754500599999996,0.0,0.0,2.47550006,0.0,0.0,2.4755500599999998,Scatterer,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,1.0,1.0,0,0,0,617590
ROT_DEG,srotation,0.0,circular,0.0 meter,2.4755499362945557,2.4755499362945557,2.4755499362945557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 meter,1 meter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRotation,"[<Quantity(1, 'meter')>, <Quantity(1, 'meter')>]",1.5707963267948966 radian,0.0,False,,1.0,1.0,0,0,0,617590
COL,ecol,G4_Ta,circular,0.054999999701976776 meter,2.475550003349781,2.5030500032007694,2.530550003051758,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.005 meter,0.005 meter,0.0,0.0,0.0,0.0,2.4755500639999997,0.0,0.0,2.5030500639999995,0.0,0.0,2.5305500639999994,CircularCollimator,"[<Quantity(0.005, 'meter')>, <Quantity(0.005, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.005,0.005,0,0,0,247588
DRIFT_T1G_X,drift,G4_STAINLESS-STEEL,circular,0.3929949998855591 meter,2.5305498838424683,2.727047383785248,2.9235448837280273,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,2.5305500679999997,0.0,0.0,2.7270475679999997,0.0,0.0,2.9235450679999992,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,247005
T1G_X_centre,hkicker,G4_Fe,circular,0.20910000801086426 meter,2.9235451221466064,3.0280951261520386,3.1326451301574707,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,2.9235450719999996,0.0,0.0,3.0280950719999997,0.0,0.0,3.1326450719999994,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,220821
DRIFT_T2G_Y,drift,G4_STAINLESS-STEEL,circular,0.020899999886751175 meter,3.1326449029147625,3.143094902858138,3.1535449028015137,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,3.1326450759999993,0.0,0.0,3.143095076,0.0,0.0,3.1535450759999994,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,216220
T2G_Y_centre,vkicker,G4_Fe,circular,0.20910000801086426 meter,3.1535449028015137,3.258094906806946,3.362644910812378,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,3.1535450799999993,0.0,0.0,3.2580950799999995,0.0,0.0,3.362645079999999,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,168647
DRIFT_Q1G,drift,G4_STAINLESS-STEEL,circular,0.08785500377416611 meter,3.3626450076699257,3.4065725095570087,3.450500011444092,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,3.3626450839999995,0.0,0.0,3.4065725839999996,0.0,0.0,3.4505000839999997,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,150611
Q1G,quadrupole,G4_Fe,circular,0.296999990940094 meter,3.450499951839447,3.598999947309494,3.747499942779541,0.0 radian,-5.3574517513141755 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,3.4505000879999996,0.0,0.0,3.599000088,0.0,0.0,3.747500088,Quadrupole,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,107166
DRIFT_Q2G,drift,G4_STAINLESS-STEEL,circular,0.30300000309944153 meter,3.7474999129772186,3.8989999145269394,4.05049991607666,0.0 radian,0.0 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,3.7475000919999997,0.0,0.0,3.899000091999999,0.0,0.0,4.050500091999999,Drift,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]",False,,0.02975,0.02975,0,0,0,78258
Q2G,quadrupole,G4_Fe,circular,0.296999990940094 meter,4.050499856472015,4.198999851942062,4.347499847412109,0.0 radian,4.278230226037832 / meter ** 2,0.0 / meter ** 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 / meter ** 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 tesla,0.0,0.0 radian,0.0 radian,0.0 meter,0.0,0.0,0.02975 meter,0.02975 meter,0.025,0.025,0.0,0.0,4.050500095999999,0.0,0.0,4.199000095999999,0.0,0.0,4.347500095999999,Quadrupole,"[<Quantity(0.02975, 'meter')>, <Quantity(0.02975, 'meter')>]",0.0 radian,"[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1.]]",False,,0.02975,0.02975,0,0,0,69883
