#BLTrackFile
# x  y	z	Px	Py	Pz	t	PDGid	EventID	TrackID	ParentID    Weight
# mm mm mm MeV/c MeV/c MeV/c ns - - - -  -
-5.8494 1.8133 0 -1.1314 -0.72597 696.3 0 2212 899 1 1 1
-6.6143 -5.8311 0 -0.88137 2.0327 696.29 0 2212 900 1 1 1
-0.78784 -0.42025 0 -1.4724 0 696.3 0 2212 901 1 1 1
5.577 3.3208 0 1.8749 -0.72597 696.29 0 2212 902 1 1 1
8.6471 7.1954 0 3.022 -1.4519 696.28 0 2212 903 1 1 1
-3.9615 -3.7144 0 -0.33496 1.3067 696.3 0 2212 904 1 1 1
-9.7517 1.4551 0 -3.2283 -0.58078 696.28 0 2212 905 1 1 1
5.3905 -1.2302 0 2.207 0.29038 696.29 0 2212 906 1 1 1
14.015 -3.81 0 4.4209 0.14519 696.27 0 2212 907 1 1 1
-8.522 4.8904 0 -1.4161 -1.7423 696.29 0 2212 908 1 1 1
10.57 5.7823 0 3.1176 -0.87116 696.28 0 2212 909 1 1 1
13.242 5.2154 0 4.2179 -0.43558 696.27 0 2212 910 1 1 1
-3.4955 4.1573 0 -0.11609 -1.3067 696.3 0 2212 911 1 1 1
0.91598 2.4729 0 1.1755 -0.72597 696.3 0 2212 912 1 1 1
13.01 -3.3592 0 3.6258 0.29038 696.28 0 2212 913 1 1 1
11.877 4.9866 0 3.5102 -0.58078 696.28 0 2212 914 1 1 1
10.621 -3.8433 0 3.5046 0.58078 696.28 0 2212 915 1 1 1
-10.837 -0.59 0 -2.2614 0.14519 696.29 0 2212 916 1 1 1
-9.8435 -6.3909 0 -2.029 2.1779 696.29 0 2212 917 1 1 1
11.556 1.65 0 3.8404 -0.29038 696.28 0 2212 918 1 1 1
-1.1158 -2.7845 0 0.19273 0.87116 696.3 0 2212 919 1 1 1
11.975 -1.17 0 3.4488 0.14519 696.28 0 2212 920 1 1 1
-7.3955 1.3133 0 -2.2339 -0.43558 696.29 0 2212 921 1 1 1
-2.761 4.3077 0 -2.1441 -0.87116 696.29 0 2212 922 1 1 1
16.248 1.52 0 5.1498 0 696.26 0 2212 923 1 1 1
-1.6837 -0.45 0 0.54221 0.14519 696.3 0 2212 924 1 1 1
-10.369 2.4868 0 -1.9785 -0.87116 696.29 0 2212 925 1 1 1
-11.675 0.23 0 -2.7179 -0.14519 696.29 0 2212 926 1 1 1
13.593 -3.4722 0 4.0755 0.14519 696.28 0 2212 927 1 1 1
17.048 -3.05 0 4.4628 -0.29038 696.27 0 2212 928 1 1 1
12.76 5.4791 0 4.2052 -0.58078 696.27 0 2212 929 1 1 1
-10.743 1.0527 0 -2.7476 -0.29038 696.29 0 2212 930 1 1 1
0.11251 -1.8556 0 -1.6067 0.29038 696.3 0 2212 931 1 1 1
-0.43614 -5.5771 0 0.58883 1.7423 696.29 0 2212 932 1 1 1
16.764 -5.7124 0 4.0438 -0.58078 696.28 0 2212 933 1 1 1
-3.3126 -4.5995 0 -0.012617 1.4519 696.3 0 2212 934 1 1 1
6.2456 -7.2555 0 2.1565 1.5971 696.29 0 2212 935 1 1 1
-4.7697 -6.2963 0 -2.1686 1.5971 696.29 0 2212 936 1 1 1
-5.7247 5.6703 0 -2.5587 -1.4519 696.29 0 2212 937 1 1 1
16.284 2.6004 0 4.3801 0.14519 696.27 0 2212 938 1 1 1
18.755 -4.3502 0 4.3814 -0.87116 696.27 0 2212 939 1 1 1
-10.944 -1.03 0 -2.0614 0.29038 696.29 0 2212 940 1 1 1
12.23 1.73 0 0.32709 0.14519 696.3 0 2212 941 1 1 1
18.274 1.31 0 4.7209 0.29038 696.27 0 2212 942 1 1 1
-11.752 -2.144 0 -2.3416 1.0164 696.29 0 2212 943 1 1 1
-4.0115 3.242 0 -0.065104 -1.1616 696.3 0 2212 944 1 1 1
-3.6027 -0.96 0 -2.0921 0.14519 696.29 0 2212 945 1 1 1
-10.849 5.5803 0 -1.9561 -2.1779 696.29 0 2212 946 1 1 1
15.936 -4.1 0 4.7835 0 696.27 0 2212 947 1 1 1
0.54906 4.1796 0 -1.5741 -0.72597 696.3 0 2212 948 1 1 1
-3.4695 -5.9581 0 -2.1617 1.3067 696.29 0 2212 949 1 1 1
7.1896 -2.1203 0 2.5811 0.43558 696.29 0 2212 950 1 1 1
0.88038 1.73 0 -2.3102 -0.14519 696.29 0 2212 951 1 1 1
0.74809 -2.4244 0 -1.6028 0.29038 696.3 0 2212 952 1 1 1
-9.634 -4.4109 0 -2.1273 1.5971 696.29 0 2212 953 1 1 1
-10.571 -6.1947 0 -3.2887 2.1779 696.28 0 2212 954 1 1 1
-10.592 1.8567 0 -1.938 -0.58078 696.29 0 2212 955 1 1 1
7.5956 1.8945 0 -0.76503 -0.14519 696.3 0 2212 956 1 1 1
4.5905 -4.07 0 -0.83885 0.58078 696.3 0 2212 957 1 1 1
16.768 -6.4067 0 4.2371 -0.72597 696.27 0 2212 958 1 1 1
-7.197 -2.6446 0 -1.5716 1.0164 696.29 0 2212 959 1 1 1
16.13 3.4116 0 4.4398 0.14519 696.27 0 2212 960 1 1 1
-1.9957 -6.6219 0 0.36324 2.1779 696.29 0 2212 961 1 1 1
-9.9138 3.5619 0 -2.6013 -1.1616 696.29 0 2212 962 1 1 1
3.6585 -2.6 0 -0.98537 0.29038 696.3 0 2212 963 1 1 1
-8.7113 1.114 0 -2.3069 -0.29038 696.29 0 2212 964 1 1 1
-2.1135 -2.4322 0 0.6797 0.72597 696.3 0 2212 965 1 1 1
15.69 -3.66 0 4.772 0 696.27 0 2212 966 1 1 1
-5.7907 -4.3173 0 -0.614 1.4519 696.3 0 2212 967 1 1 1
11.889 -2.5549 0 3.6937 0.29038 696.28 0 2212 968 1 1 1
-7.9703 4.2606 0 -1.6303 -1.5971 696.29 0 2212 969 1 1 1
2.6167 7.7299 0 1.1957 -2.0327 696.29 0 2212 970 1 1 1
-11.194 4.5235 0 -2.9768 -1.5971 696.28 0 2212 971 1 1 1
-1.7129 -1.4681 0 0.36068 0.43558 696.3 0 2212 972 1 1 1
-6.8362 -3.7415 0 -1.2632 1.3067 696.3 0 2212 973 1 1 1
11.85 3.2839 0 4.052 -0.29038 696.28 0 2212 974 1 1 1
-11.529 -3.3521 0 -2.289 1.4519 696.29 0 2212 975 1 1 1
-10.345 -5.5222 0 -1.869 2.0327 696.29 0 2212 976 1 1 1
13.394 -5.9141 0 4.0313 0.43558 696.28 0 2212 977 1 1 1
-5.1265 -0.7431 0 -0.6481 0.29038 696.3 0 2212 978 1 1 1
6.5636 3.5226 0 2.1032 -0.72597 696.29 0 2212 979 1 1 1
-9.9002 5.3063 0 -1.8303 -1.8875 696.29 0 2212 980 1 1 1
2.9678 1.9776 0 1.8074 -0.58078 696.29 0 2212 981 1 1 1
-11.102 -4.2341 0 -2.2796 1.5971 696.29 0 2212 982 1 1 1
6.9029 0.16321 0 2.1215 0 696.29 0 2212 983 1 1 1
12.89 -5.5064 0 3.9697 0.58078 696.28 0 2212 984 1 1 1
-11.827 -4.2378 0 -2.3455 1.8875 696.29 0 2212 985 1 1 1
-10.469 -0.06832 0 -1.9055 0 696.29 0 2212 986 1 1 1
-6.1457 -0.87 0 -0.95086 0.29038 696.3 0 2212 987 1 1 1
-5.5565 -5.8341 0 -2.6084 1.4519 696.29 0 2212 988 1 1 1
12.355 5.1373 0 3.5723 -0.43558 696.28 0 2212 989 1 1 1
-10.46 2.6628 0 -2.0844 -0.87116 696.29 0 2212 990 1 1 1
-11.294 -7.828 0 -2.1683 3.1943 696.28 0 2212 991 1 1 1
12.828 0.61 0 0.27689 0.14519 696.3 0 2212 992 1 1 1
-1.3806 2.0671 0 -1.0641 -0.43558 696.3 0 2212 993 1 1 1
1.8267 -0.75332 0 -1.2579 0.14519 696.3 0 2212 994 1 1 1
-7.9278 0.45 0 -1.7366 -0.29038 696.3 0 2212 995 1 1 1
5.8945 2.9816 0 2.2239 -0.72597 696.29 0 2212 996 1 1 1
8.9203 0.41 0 3.2732 0 696.28 0 2212 997 1 1 1
18.351 -8.1621 0 4.7544 -1.4519 696.26 0 2212 998 1 1 1
-2.715 -1.68 0 -2.0378 0.29038 696.29 0 2212 999 1 1 1
0.59951 -3.5277 0 1.515 1.0164 696.3 0 2212 1000 1 1 1
-3.8658 -5.425 0 -1.7811 1.3067 696.29 0 2212 1001 1 1 1
-3.972 -0.93 0 -2.0236 0.29038 696.29 0 2212 1002 1 1 1
6.2223 0.05 0 2.2334 0 696.29 0 2212 1003 1 1 1
-9.9824 3.6321 0 -1.6776 -1.3067 696.29 0 2212 1004 1 1 1
3.7244 -5.3548 0 -0.81648 0.72597 696.3 0 2212 1005 1 1 1
16.176 -1.68 0 4.2527 -0.14519 696.27 0 2212 1006 1 1 1
-12.055 -5.7499 0 -3.023 2.3231 696.28 0 2212 1007 1 1 1
7.4791 -7.3112 0 2.7206 1.5971 696.29 0 2212 1008 1 1 1
16.205 -6.48 0 4.5 -0.43558 696.27 0 2212 1009 1 1 1
-6.4062 3.4031 0 -0.96373 -1.3067 696.3 0 2212 1010 1 1 1
3.2502 1.25 0 2.0828 -0.43558 696.29 0 2212 1011 1 1 1
5.6021 0.01 0 2.3495 -0.14519 696.29 0 2212 1012 1 1 1
-3.7169 -0.88213 0 -0.018111 0.14519 696.3 0 2212 1013 1 1 1
11.172 -2.45 0 3.8819 0.29038 696.28 0 2212 1014 1 1 1
-4.5098 2.8459 0 -2.4879 -0.72597 696.29 0 2212 1015 1 1 1
8.2217 -4.0807 0 2.3016 0.87116 696.29 0 2212 1016 1 1 1
1.1998 -2.4082 0 0.88106 0.72597 696.3 0 2212 1017 1 1 1
16.568 4.9676 0 4.5454 0.43558 696.27 0 2212 1018 1 1 1
6.3643 0.85133 0 2.527 -0.29038 696.29 0 2212 1019 1 1 1
-2.1782 4.7942 0 -2.0872 -0.87116 696.29 0 2212 1020 1 1 1
17.174 -3.3994 0 4.4649 -0.43558 696.27 0 2212 1021 1 1 1
2.5758 -0.42 0 1.6058 0 696.3 0 2212 1022 1 1 1
-11.058 0.59911 0 -2.1338 -0.14519 696.29 0 2212 1023 1 1 1
-12.095 -3.9783 0 -3.3063 1.7423 696.28 0 2212 1024 1 1 1
12.35 -5.7894 0 3.6871 0.58078 696.28 0 2212 1025 1 1 1
12.613 3.2709 0 3.5173 -0.29038 696.28 0 2212 1026 1 1 1
17.092 -1.2 0 4.3217 -0.14519 696.27 0 2212 1027 1 1 1
-2.8414 -2.9569 0 -0.048832 1.0164 696.3 0 2212 1028 1 1 1
-6.6549 6.529 0 -0.98171 -2.3231 696.29 0 2212 1029 1 1 1
10.95 -4.54 0 0.20035 -0.14519 696.3 0 2212 1030 1 1 1
4.8208 -3.8063 0 2.1314 1.0164 696.29 0 2212 1031 1 1 1
-9.52 2.389 0 -1.7558 -0.87116 696.29 0 2212 1032 1 1 1
12.691 2.4086 0 3.6308 -0.29038 696.28 0 2212 1033 1 1 1
4.0984 0.65 0 2.2878 -0.14519 696.29 0 2212 1034 1 1 1
-4.1066 -5.3476 0 -0.042516 1.8875 696.29 0 2212 1035 1 1 1
-10.478 -1.3414 0 -2.1183 0.43558 696.29 0 2212 1036 1 1 1
-11.69 2.2477 0 -2.3859 -0.87116 696.29 0 2212 1037 1 1 1
-11.341 0.04 0 -2.1716 0 696.29 0 2212 1038 1 1 1
18.674 3.6271 0 3.7975 0.87116 696.28 0 2212 1039 1 1 1
4.4006 -1.43 0 -1.1695 0.14519 696.3 0 2212 1040 1 1 1
5.3257 2.6379 0 -0.86291 -0.43558 696.3 0 2212 1041 1 1 1
3.4179 1.9676 0 2.0162 -0.58078 696.29 0 2212 1042 1 1 1
-7.6418 -5.2267 0 -1.3574 1.7423 696.29 0 2212 1043 1 1 1
-7.9291 0.99662 0 -1.8596 -0.43558 696.29 0 2212 1044 1 1 1
16.077 -0.03 0 4.4434 0 696.27 0 2212 1045 1 1 1
13.221 1.95 0 3.8119 -0.14519 696.28 0 2212 1046 1 1 1
-9.7194 0.84353 0 -2.4608 -0.29038 696.29 0 2212 1047 1 1 1
-10.781 -5.2222 0 -2.0057 2.0327 696.29 0 2212 1048 1 1 1
-7.699 0.42101 0 -1.3687 -0.14519 696.3 0 2212 1049 1 1 1
3.6458 -3.0987 0 1.5409 0.72597 696.3 0 2212 1050 1 1 1
-8.2858 2.739 0 -1.6968 -1.0164 696.29 0 2212 1051 1 1 1
3.548 6.5662 0 1.9883 -1.7423 696.29 0 2212 1052 1 1 1
-2.3151 -5.7832 0 -2.0556 1.1616 696.29 0 2212 1053 1 1 1
-6.7087 -0.11 0 -1.4686 0 696.3 0 2212 1054 1 1 1
-9.0068 1.6828 0 -2.4781 -0.58078 696.29 0 2212 1055 1 1 1
-4.3962 -0.09 0 -1.7862 0 696.3 0 2212 1056 1 1 1
11.132 5.4319 0 3.3983 -0.72597 696.28 0 2212 1057 1 1 1
17.673 5.1103 0 5.1087 0.58078 696.26 0 2212 1058 1 1 1
-4.3316 -2.9098 0 -0.71784 0.87116 696.3 0 2212 1059 1 1 1
-5.1328 -2.8846 0 -0.6246 1.0164 696.3 0 2212 1060 1 1 1
-11.671 0.40939 0 -2.3024 -0.14519 696.29 0 2212 1061 1 1 1
-3.9657 1.7531 0 -0.41541 -0.58078 696.3 0 2212 1062 1 1 1
-11.152 0.70832 0 -2.179 -0.14519 696.29 0 2212 1063 1 1 1
11.233 2.72 0 -0.51214 0.29038 696.3 0 2212 1064 1 1 1
12.787 4.3682 0 3.5976 -0.29038 696.28 0 2212 1065 1 1 1
-7.8622 0.71 0 -2.6745 -0.29038 696.29 0 2212 1066 1 1 1
8.7747 1.13 0 2.6906 -0.29038 696.29 0 2212 1067 1 1 1
1.135 2.5841 0 -1.7114 -0.43558 696.3 0 2212 1068 1 1 1
3.7327 -4.3059 0 1.8078 1.1616 696.29 0 2212 1069 1 1 1
-4.4394 6.0297 0 -0.24487 -2.0327 696.29 0 2212 1070 1 1 1
-7.4583 -0.76006 0 -1.4758 0.14519 696.3 0 2212 1071 1 1 1
-11.807 -2.8002 0 -2.3844 1.3067 696.29 0 2212 1072 1 1 1
3.7709 3.4057 0 2.0577 -0.87116 696.29 0 2212 1073 1 1 1
7.2711 2.24 0 -0.15904 -0.29038 696.3 0 2212 1074 1 1 1
4.6057 0.98933 0 2.0113 -0.29038 696.29 0 2212 1075 1 1 1
-1.385 1.883 0 -1.988 -0.43558 696.29 0 2212 1076 1 1 1
-4.7702 -6.017 0 -0.25757 2.0327 696.29 0 2212 1077 1 1 1
15.782 8.0798 0 4.2724 0.29038 696.27 0 2212 1078 1 1 1
-11.505 4.6582 0 -2.1799 -2.0327 696.29 0 2212 1079 1 1 1
3.7458 3.1708 0 -1.0289 -0.43558 696.3 0 2212 1080 1 1 1
1.8945 0.7754 0 1.6727 -0.29038 696.3 0 2212 1081 1 1 1
2.8301 -1.3679 0 1.4535 0.29038 696.3 0 2212 1082 1 1 1
12.044 0.52 0 0.16183 0 696.3 0 2212 1083 1 1 1
-7.9226 -3.0529 0 -3.0567 0.87116 696.29 0 2212 1084 1 1 1
18.596 2.2668 0 3.5315 0.58078 696.28 0 2212 1085 1 1 1
-0.44095 4.911 0 0.87235 -1.4519 696.3 0 2212 1086 1 1 1
-8.6296 0.17 0 -3.3979 -0.14519 696.28 0 2212 1087 1 1 1
-7.0345 -4.4758 0 -2.6708 1.1616 696.29 0 2212 1088 1 1 1
-6.1494 -2.676 0 -2.5499 0.72597 696.29 0 2212 1089 1 1 1
13.79 -0.09 0 4.3172 0 696.27 0 2212 1090 1 1 1
-8.9177 3.9379 0 -2.7191 -1.3067 696.29 0 2212 1091 1 1 1
-9.7818 -2.8061 0 -1.7926 1.0164 696.29 0 2212 1092 1 1 1
12.964 2.8502 0 -0.92765 0.58078 696.3 0 2212 1093 1 1 1
-11.444 -3.6492 0 -2.2436 1.4519 696.29 0 2212 1094 1 1 1
-10.504 7.0377 0 -1.9996 -2.6135 696.28 0 2212 1095 1 1 1
6.7636 -6.7917 0 2.0221 1.4519 696.29 0 2212 1096 1 1 1
-1.6936 -5.0808 0 0.57036 1.5971 696.3 0 2212 1097 1 1 1
-8.4128 -2.6478 0 -1.2999 0.87116 696.3 0 2212 1098 1 1 1
5.2172 2.4028 0 1.7738 -0.58078 696.29 0 2212 1099 1 1 1
-11.034 3.8452 0 -2.0171 -1.5971 696.29 0 2212 1100 1 1 1
7.4352 6.9176 0 2.1784 -1.4519 696.29 0 2212 1101 1 1 1
-10.82 -0.52922 0 -2.1062 0.14519 696.29 0 2212 1102 1 1 1
-10.858 5.8694 0 -2.3517 -2.3231 696.28 0 2212 1103 1 1 1
-7.8947 -2.8281 0 -1.295 1.0164 696.3 0 2212 1104 1 1 1
-10.263 0.06 0 -2.5446 0 696.29 0 2212 1105 1 1 1
-9.5566 2.1376 0 -1.787 -0.72597 696.29 0 2212 1106 1 1 1
-4.8016 -5.2618 0 -1.85 1.3067 696.29 0 2212 1107 1 1 1
-0.62514 1.7744 0 0.89636 -0.43558 696.3 0 2212 1108 1 1 1
8.2049 4.6802 0 3.0751 -0.87116 696.28 0 2212 1109 1 1 1
18.02 -6.1022 0 3.7996 -1.1616 696.28 0 2212 1110 1 1 1
-7.1805 -4.1816 0 -2.2211 1.3067 696.29 0 2212 1111 1 1 1
6.1809 -2.9339 0 2.228 0.72597 696.29 0 2212 1112 1 1 1
6.6854 -1.6346 0 2.7679 0.43558 696.29 0 2212 1113 1 1 1
13.784 -0.86686 0 4.1828 0.14519 696.27 0 2212 1114 1 1 1
-9.0247 -3.056 0 -2.8855 1.0164 696.29 0 2212 1115 1 1 1
-9.5042 -0.27 0 -1.6057 0.14519 696.3 0 2212 1116 1 1 1
-10.507 0.61 0 -2.407 -0.29038 696.29 0 2212 1117 1 1 1
15.806 0.12 0 4.8563 0 696.27 0 2212 1118 1 1 1
-5.9971 -3.3462 0 -2.3379 0.87116 696.29 0 2212 1119 1 1 1
-10.741 -5.4313 0 -2.3981 2.0327 696.29 0 2212 1120 1 1 1
16.849 6.4408 0 4.781 0.58078 696.27 0 2212 1121 1 1 1
8.8257 2.7252 0 2.66 -0.43558 696.29 0 2212 1122 1 1 1
-9.5851 4.5628 0 -1.5363 -1.5971 696.29 0 2212 1123 1 1 1
-0.94956 -1.35 0 0.58589 0.29038 696.3 0 2212 1124 1 1 1
-12.477 -6.3303 0 -2.9581 2.9039 696.27 0 2212 1125 1 1 1
11.704 -4.8651 0 0.14072 -0.43558 696.3 0 2212 1126 1 1 1
-10.994 5.8605 0 -3.7421 -2.1779 696.27 0 2212 1127 1 1 1
-11.99 3.2186 0 -2.7396 -1.3067 696.29 0 2212 1128 1 1 1
-9.635 0.43 0 -1.9418 -0.14519 696.29 0 2212 1129 1 1 1
-9.8202 1.1225 0 -2.7414 -0.43558 696.29 0 2212 1130 1 1 1
3.7291 -5.5805 0 1.8714 1.4519 696.29 0 2212 1131 1 1 1
-9.2587 -3.7989 0 -2.7867 1.3067 696.29 0 2212 1132 1 1 1
-4.8348 -1.1605 0 -2.3054 0.43558 696.29 0 2212 1133 1 1 1
7.7759 -0.56 0 2.6489 0.14519 696.29 0 2212 1134 1 1 1
10.716 -0.14 0 0.076287 0 696.3 0 2212 1135 1 1 1
-8.0429 -0.16 0 -2.2428 0 696.29 0 2212 1136 1 1 1
-9.1665 1.0119 0 -1.9491 -0.29038 696.29 0 2212 1137 1 1 1
-6.053 -2.4458 0 -1.1098 0.87116 696.3 0 2212 1138 1 1 1
-10.037 0.81864 0 -2.0052 -0.29038 696.29 0 2212 1139 1 1 1
-2.1962 3.9375 0 0.54978 -1.3067 696.3 0 2212 1140 1 1 1
3.6235 4.9169 0 1.8617 -1.3067 696.29 0 2212 1141 1 1 1
0.14323 3.0437 0 0.91639 -0.87116 696.3 0 2212 1142 1 1 1
1.306 4.1011 0 -1.5405 -0.72597 696.3 0 2212 1143 1 1 1
2.5969 -3.4365 0 1.6611 0.87116 696.29 0 2212 1144 1 1 1
-11.628 -0.93887 0 -2.7531 0.43558 696.29 0 2212 1145 1 1 1
10.968 -0.19 0 -0.2059 -0.14519 696.3 0 2212 1146 1 1 1
-9.7921 -1.8342 0 -1.9137 0.72597 696.29 0 2212 1147 1 1 1
6.6391 -1.67 0 -1.0143 0.14519 696.3 0 2212 1148 1 1 1
18.232 -3.6494 0 4.643 -0.58078 696.27 0 2212 1149 1 1 1
-4.4973 -0.51 0 -2.0709 0.14519 696.29 0 2212 1150 1 1 1
2.3148 -5.2893 0 -1.025 0.72597 696.3 0 2212 1151 1 1 1
2.2532 0.44 0 -1.8854 0 696.29 0 2212 1152 1 1 1
9.4844 3.69 0 -0.24924 -0.14519 696.3 0 2212 1153 1 1 1
0.45938 -3.0073 0 0.66724 0.72597 696.3 0 2212 1154 1 1 1
7.8082 -5.523 0 2.8128 1.1616 696.29 0 2212 1155 1 1 1
-4.2062 -3.4943 0 -1.6472 0.87116 696.29 0 2212 1156 1 1 1
-11.619 4.0373 0 -2.3316 -1.7423 696.29 0 2212 1157 1 1 1
-4.7398 -0.44 0 -0.74387 0.14519 696.3 0 2212 1158 1 1 1
-10.773 -3.8461 0 -2.022 1.4519 696.29 0 2212 1159 1 1 1
3.6407 -4.6588 0 1.8452 1.1616 696.29 0 2212 1160 1 1 1
8.5049 -2.6628 0 2.884 0.58078 696.29 0 2212 1161 1 1 1
17.961 1.8678 0 4.2202 0.29038 696.27 0 2212 1162 1 1 1
-11.066 1.68 0 -2.4046 -0.58078 696.29 0 2212 1163 1 1 1
-10.942 2.1478 0 -2.0612 -0.87116 696.29 0 2212 1164 1 1 1
14.746 0.8725 0 4.2798 0 696.27 0 2212 1165 1 1 1
-9.0484 2.9932 0 -3.0351 -1.0164 696.28 0 2212 1166 1 1 1
12.6 4.6909 0 3.8027 -0.58078 696.28 0 2212 1167 1 1 1
-1.4756 3.0404 0 -1.2303 -0.58078 696.3 0 2212 1168 1 1 1
-0.35887 -3.7693 0 1.007 1.0938 696.3 0 2212 1169 1 1 1
5.2287 -1.29 0 -0.67577 0.14519 696.3 0 2212 1170 1 1 1
-8.4878 -6.567 0 -2.3143 2.1779 696.29 0 2212 1171 1 1 1
5.0587 0.41 0 1.509 0 696.3 0 2212 1172 1 1 1
-4.7489 6.0763 0 -2.1866 -1.4519 696.29 0 2212 1173 1 1 1
-10.064 -5.4264 0 -1.8052 1.8875 696.29 0 2212 1174 1 1 1
-11.341 7.5906 0 -2.27 -3.1748 696.28 0 2212 1175 1 1 1
-6.9866 -5.8022 0 -2.1263 1.7423 696.29 0 2212 1176 1 1 1
0.12247 -6.6293 0 0.92529 1.8875 696.29 0 2212 1177 1 1 1
-10.419 3.2435 0 -1.8844 -1.3067 696.29 0 2212 1178 1 1 1
1.7534 -6.3795 0 1.2616 1.7423 696.29 0 2212 1179 1 1 1
17.36 -0.49 0 4.7065 -0.14519 696.27 0 2212 1180 1 1 1
-11.52 -5.4884 0 -2.4399 2.3231 696.28 0 2212 1181 1 1 1
7.873 -3.8675 0 2.4002 0.87116 696.29 0 2212 1182 1 1 1
-0.62858 2.7108 0 0.98306 -0.87116 696.3 0 2212 1183 1 1 1
-7.0523 0.19 0 -2.2864 -0.14519 696.29 0 2212 1184 1 1 1
-9.485 -0.6 0 -3.0194 0.29038 696.29 0 2212 1185 1 1 1
-9.8957 1.9101 0 -2.164 -0.58078 696.29 0 2212 1186 1 1 1
12.74 -6.6299 0 3.7841 0.58078 696.28 0 2212 1187 1 1 1
5.8072 -0.80817 0 2.5647 0.14519 696.29 0 2212 1188 1 1 1
-10.855 -0.80878 0 -2.1082 0.43558 696.29 0 2212 1189 1 1 1
8.0703 2.6726 0 2.7533 -0.58078 696.29 0 2212 1190 1 1 1
0.56412 -4.4072 0 -1.275 0.87116 696.3 0 2212 1191 1 1 1
-8.2476 -4.8099 0 -2.4082 1.5971 696.29 0 2212 1192 1 1 1
-1.6263 -1.9059 0 0.59779 0.72597 696.3 0 2212 1193 1 1 1
-9.7751 -2.9644 0 -1.5999 1.1616 696.29 0 2212 1194 1 1 1
12.437 -4.2945 0 0.091257 -0.43558 696.3 0 2212 1195 1 1 1
-9.4123 3.4296 0 -2.1726 -1.3067 696.29 0 2212 1196 1 1 1
10.402 -1.42 0 0.18159 0 696.3 0 2212 1197 1 1 1
17.059 2.3595 0 4.3761 0.29038 696.27 0 2212 1198 1 1 1
-4.4071 0.31 0 -0.56804 0 696.3 0 2212 1199 1 1 1
-1.1987 -0.93144 0 -1.7435 0.14519 696.3 0 2212 1200 1 1 1
-5.5077 -0.3239 0 -0.85023 0.14519 696.3 0 2212 1201 1 1 1
4.5951 -1.8785 0 -1.3963 0.14519 696.3 0 2212 1202 1 1 1
-9.9126 1.5862 0 -1.6139 -0.58078 696.3 0 2212 1203 1 1 1
-8.4814 -1.6822 0 -2.4554 0.43558 696.29 0 2212 1204 1 1 1
3.6398 1.4882 0 1.8112 -0.43558 696.29 0 2212 1205 1 1 1
-5.0224 -1.6356 0 -0.79264 0.58078 696.3 0 2212 1206 1 1 1
-11.77 -1.8454 0 -3.5553 0.72597 696.28 0 2212 1207 1 1 1
-11.119 4.466 0 -2.1536 -1.8875 696.29 0 2212 1208 1 1 1
16.044 6.2093 0 4.6685 0.29038 696.27 0 2212 1209 1 1 1
11.14 6.6139 0 3.1527 -0.91518 696.28 0 2212 1210 1 1 1
-8.9043 -4.1465 0 -1.982 1.4519 696.29 0 2212 1211 1 1 1
14.789 -7.1298 0 4.5113 0.14519 696.27 0 2212 1212 1 1 1
-11.005 -2.3766 0 -2.1049 0.87116 696.29 0 2212 1213 1 1 1
-2.0998 3.0363 0 0.36277 -0.87116 696.3 0 2212 1214 1 1 1
6.6053 -3.3512 0 2.3883 0.72597 696.29 0 2212 1215 1 1 1
-11.693 -2.137 0 -3.5065 0.87116 696.28 0 2212 1216 1 1 1
5.15 -2.6814 0 1.9047 0.58078 696.29 0 2212 1217 1 1 1
-8.838 2.5028 0 -2.6249 -0.87116 696.29 0 2212 1218 1 1 1
3.8427 7.4115 0 1.2175 -1.7423 696.29 0 2212 1219 1 1 1
18.622 3.9329 0 3.3346 1.0164 696.28 0 2212 1220 1 1 1
-8.8936 3.4673 0 -2.0698 -1.3067 696.29 0 2212 1221 1 1 1
8.55 -3.4823 0 2.8784 0.69266 696.29 0 2212 1222 1 1 1
-10.721 2.8683 0 -2.2616 -1.1616 696.29 0 2212 1223 1 1 1
-11.745 2.5239 0 -2.3041 -1.0164 696.29 0 2212 1224 1 1 1
5.9665 5.2493 0 -0.53684 -0.58078 696.3 0 2212 1225 1 1 1
14.702 -4.16 0 4.2679 0.14519 696.27 0 2212 1226 1 1 1
-3.0942 -5.6828 0 0.066984 1.8875 696.29 0 2212 1227 1 1 1
12.704 2.897 0 3.8211 -0.29038 696.28 0 2212 1228 1 1 1
-6.9025 -3.7601 0 -1.2286 1.3067 696.3 0 2212 1229 1 1 1
-9.3193 5.0105 0 -1.7173 -1.8875 696.29 0 2212 1230 1 1 1
-11.003 3.0096 0 -2.4929 -1.0164 696.29 0 2212 1231 1 1 1
10.44 1.61 0 0.48907 0.14519 696.3 0 2212 1232 1 1 1
-10.901 0.27 0 -2.1438 0 696.29 0 2212 1233 1 1 1
-8.1191 0.48 0 -2.5526 0 696.29 0 2212 1234 1 1 1
18.407 8.2295 0 3.7941 1.8875 696.27 0 2212 1235 1 1 1
-3.5573 4.1116 0 -0.45162 -1.3067 696.3 0 2212 1236 1 1 1
-8.2892 2.5657 0 -2.2911 -0.72597 696.29 0 2212 1237 1 1 1
-6.8615 1.5519 0 -1.4426 -0.58078 696.3 0 2212 1238 1 1 1
-10.966 -2.2995 0 -2.9324 0.87116 696.29 0 2212 1239 1 1 1
